Date,Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7)
2013-05-01,12.4115,12.6905,12.487,12.7405,13.735,13.439,13.445,13.1775
2013-05-02,12.6275,12.4115,12.6905,12.487,12.7405,13.735,13.439,13.445
2013-05-03,12.9025,12.6275,12.4115,12.6905,12.487,12.7405,13.735,13.439
2013-05-06,12.786,12.9025,12.6275,12.4115,12.6905,12.487,12.7405,13.735
2013-05-07,12.8865,12.786,12.9025,12.6275,12.4115,12.6905,12.487,12.7405
2013-05-08,12.934,12.8865,12.786,12.9025,12.6275,12.4115,12.6905,12.487
2013-05-09,13.008,12.934,12.8865,12.786,12.9025,12.6275,12.4115,12.6905
2013-05-10,13.1815,13.008,12.934,12.8865,12.786,12.9025,12.6275,12.4115
2013-05-13,13.2255,13.1815,13.008,12.934,12.8865,12.786,12.9025,12.6275
2013-05-14,13.4165,13.2255,13.1815,13.008,12.934,12.8865,12.786,12.9025
2013-05-15,13.328,13.4165,13.2255,13.1815,13.008,12.934,12.8865,12.786
2013-05-16,13.206,13.328,13.4165,13.2255,13.1815,13.008,12.934,12.8865
2013-05-17,13.495,13.206,13.328,13.4165,13.2255,13.1815,13.008,12.934
2013-05-20,13.3815,13.495,13.206,13.328,13.4165,13.2255,13.1815,13.008
2013-05-21,13.443,13.3815,13.495,13.206,13.328,13.4165,13.2255,13.1815
2013-05-22,13.148,13.443,13.3815,13.495,13.206,13.328,13.4165,13.2255
2013-05-23,13.09,13.148,13.443,13.3815,13.495,13.206,13.328,13.4165
2013-05-24,13.087,13.09,13.148,13.443,13.3815,13.495,13.206,13.328
2013-05-28,13.3645,13.087,13.09,13.148,13.443,13.3815,13.495,13.206
2013-05-29,13.2765,13.3645,13.087,13.09,13.148,13.443,13.3815,13.495
2013-05-30,13.3415,13.2765,13.3645,13.087,13.09,13.148,13.443,13.3815
2013-05-31,13.46,13.3415,13.2765,13.3645,13.087,13.09,13.148,13.443
2013-06-03,13.344,13.46,13.3415,13.2765,13.3645,13.087,13.09,13.148
2013-06-04,13.285,13.344,13.46,13.3415,13.2765,13.3645,13.087,13.09
2013-06-05,13.3585,13.285,13.344,13.46,13.3415,13.2765,13.3645,13.087
2013-06-06,13.3915,13.3585,13.285,13.344,13.46,13.3415,13.2765,13.3645
2013-06-07,13.8435,13.3915,13.3585,13.285,13.344,13.46,13.3415,13.2765
2013-06-10,14.0535,13.8435,13.3915,13.3585,13.285,13.344,13.46,13.3415
2013-06-11,13.739,14.0535,13.8435,13.3915,13.3585,13.285,13.344,13.46
2013-06-12,13.5835,13.739,14.0535,13.8435,13.3915,13.3585,13.285,13.344
2013-06-13,13.7895,13.5835,13.739,14.0535,13.8435,13.3915,13.3585,13.285
2013-06-14,13.6995,13.7895,13.5835,13.739,14.0535,13.8435,13.3915,13.3585
2013-06-17,13.903,13.6995,13.7895,13.5835,13.739,14.0535,13.8435,13.3915
2013-06-18,14.088,13.903,13.6995,13.7895,13.5835,13.739,14.0535,13.8435
2013-06-19,13.908,14.088,13.903,13.6995,13.7895,13.5835,13.739,14.0535
2013-06-20,13.672,13.908,14.088,13.903,13.6995,13.7895,13.5835,13.739
2013-06-21,13.668,13.672,13.908,14.088,13.903,13.6995,13.7895,13.5835
2013-06-24,13.5305,13.668,13.672,13.908,14.088,13.903,13.6995,13.7895
2013-06-25,13.6045,13.5305,13.668,13.672,13.908,14.088,13.903,13.6995
2013-06-26,13.8785,13.6045,13.5305,13.668,13.672,13.908,14.088,13.903
2013-06-27,13.8775,13.8785,13.6045,13.5305,13.668,13.672,13.908,14.088
2013-06-28,13.8845,13.8775,13.8785,13.6045,13.5305,13.668,13.672,13.908
2013-07-01,14.105,13.8845,13.8775,13.8785,13.6045,13.5305,13.668,13.672
2013-07-02,14.1865,14.105,13.8845,13.8775,13.8785,13.6045,13.5305,13.668
2013-07-03,14.2015,14.1865,14.105,13.8845,13.8775,13.8785,13.6045,13.5305
2013-07-05,14.294,14.2015,14.1865,14.105,13.8845,13.8775,13.8785,13.6045
2013-07-08,14.5295,14.294,14.2015,14.1865,14.105,13.8845,13.8775,13.8785
2013-07-09,14.5765,14.5295,14.294,14.2015,14.1865,14.105,13.8845,13.8775
2013-07-10,14.6165,14.5765,14.5295,14.294,14.2015,14.1865,14.105,13.8845
2013-07-11,14.983,14.6165,14.5765,14.5295,14.294,14.2015,14.1865,14.105
2013-07-12,15.3775,14.983,14.6165,14.5765,14.5295,14.294,14.2015,14.1865
2013-07-15,15.3285,15.3775,14.983,14.6165,14.5765,14.5295,14.294,14.2015
2013-07-16,15.3435,15.3285,15.3775,14.983,14.6165,14.5765,14.5295,14.294
2013-07-17,15.4345,15.3435,15.3285,15.3775,14.983,14.6165,14.5765,14.5295
2013-07-18,15.2055,15.4345,15.3435,15.3285,15.3775,14.983,14.6165,14.5765
2013-07-19,15.2615,15.2055,15.4345,15.3435,15.3285,15.3775,14.983,14.6165
2013-07-22,15.174,15.2615,15.2055,15.4345,15.3435,15.3285,15.3775,14.983
2013-07-23,15.053,15.174,15.2615,15.2055,15.4345,15.3435,15.3285,15.3775
2013-07-24,14.947,15.053,15.174,15.2615,15.2055,15.4345,15.3435,15.3285
2013-07-25,15.17,14.947,15.053,15.174,15.2615,15.2055,15.4345,15.3435
2013-07-26,15.6005,15.17,14.947,15.053,15.174,15.2615,15.2055,15.4345
2013-07-29,15.305,15.6005,15.17,14.947,15.053,15.174,15.2615,15.2055
2013-07-30,15.1205,15.305,15.6005,15.17,14.947,15.053,15.174,15.2615
2013-07-31,15.061,15.1205,15.305,15.6005,15.17,14.947,15.053,15.174
2013-08-01,15.2785,15.061,15.1205,15.305,15.6005,15.17,14.947,15.053
2013-08-02,15.2105,15.2785,15.061,15.1205,15.305,15.6005,15.17,14.947
2013-08-05,15.0495,15.2105,15.2785,15.061,15.1205,15.305,15.6005,15.17
2013-08-06,15.0375,15.0495,15.2105,15.2785,15.061,15.1205,15.305,15.6005
2013-08-07,14.8455,15.0375,15.0495,15.2105,15.2785,15.061,15.1205,15.305
2013-08-08,14.787,14.8455,15.0375,15.0495,15.2105,15.2785,15.061,15.1205
2013-08-09,14.863,14.787,14.8455,15.0375,15.0495,15.2105,15.2785,15.061
2013-08-12,14.8345,14.863,14.787,14.8455,15.0375,15.0495,15.2105,15.2785
2013-08-13,14.6985,14.8345,14.863,14.787,14.8455,15.0375,15.0495,15.2105
2013-08-14,14.567,14.6985,14.8345,14.863,14.787,14.8455,15.0375,15.0495
2013-08-15,14.3235,14.567,14.6985,14.8345,14.863,14.787,14.8455,15.0375
2013-08-16,14.241,14.3235,14.567,14.6985,14.8345,14.863,14.787,14.8455
2013-08-19,14.2785,14.241,14.3235,14.567,14.6985,14.8345,14.863,14.787
2013-08-20,14.3545,14.2785,14.241,14.3235,14.567,14.6985,14.8345,14.863
2013-08-21,14.2285,14.3545,14.2785,14.241,14.3235,14.567,14.6985,14.8345
2013-08-22,14.4865,14.2285,14.3545,14.2785,14.241,14.3235,14.567,14.6985
2013-08-23,14.5005,14.4865,14.2285,14.3545,14.2785,14.241,14.3235,14.567
2013-08-26,14.3105,14.5005,14.4865,14.2285,14.3545,14.2785,14.241,14.3235
2013-08-27,14.0465,14.3105,14.5005,14.4865,14.2285,14.3545,14.2785,14.241
2013-08-28,14.079,14.0465,14.3105,14.5005,14.4865,14.2285,14.3545,14.2785
2013-08-29,14.199,14.079,14.0465,14.3105,14.5005,14.4865,14.2285,14.3545
2013-08-30,14.049,14.199,14.079,14.0465,14.3105,14.5005,14.4865,14.2285
2013-09-03,14.44,14.049,14.199,14.079,14.0465,14.3105,14.5005,14.4865
2013-09-04,14.682,14.44,14.049,14.199,14.079,14.0465,14.3105,14.5005
2013-09-05,14.705,14.682,14.44,14.049,14.199,14.079,14.0465,14.3105
2013-09-06,14.793,14.705,14.682,14.44,14.049,14.199,14.079,14.0465
2013-09-09,14.9855,14.793,14.705,14.682,14.44,14.049,14.199,14.079
2013-09-10,15.018,14.9855,14.793,14.705,14.682,14.44,14.049,14.199
2013-09-11,14.982,15.018,14.9855,14.793,14.705,14.682,14.44,14.049
2013-09-12,14.943,14.982,15.018,14.9855,14.793,14.705,14.682,14.44
2013-09-13,14.896,14.943,14.982,15.018,14.9855,14.793,14.705,14.682
2013-09-16,14.803,14.896,14.943,14.982,15.018,14.9855,14.793,14.705
2013-09-17,15.2085,14.803,14.896,14.943,14.982,15.018,14.9855,14.793
2013-09-18,15.6015,15.2085,14.803,14.896,14.943,14.982,15.018,14.9855
2013-09-19,15.603,15.6015,15.2085,14.803,14.896,14.943,14.982,15.018
2013-09-20,15.817,15.603,15.6015,15.2085,14.803,14.896,14.943,14.982
2013-09-23,15.5745,15.817,15.603,15.6015,15.2085,14.803,14.896,14.943
2013-09-24,15.7065,15.5745,15.817,15.603,15.6015,15.2085,14.803,14.896
2013-09-25,15.6325,15.7065,15.5745,15.817,15.603,15.6015,15.2085,14.803
2013-09-26,15.906,15.6325,15.7065,15.5745,15.817,15.603,15.6015,15.2085
2013-09-27,15.8005,15.906,15.6325,15.7065,15.5745,15.817,15.603,15.6015
2013-09-30,15.632,15.8005,15.906,15.6325,15.7065,15.5745,15.817,15.603
2013-10-01,16.047501,15.632,15.8005,15.906,15.6325,15.7065,15.5745,15.817
2013-10-02,16.025499,16.047501,15.632,15.8005,15.906,15.6325,15.7065,15.5745
2013-10-03,15.738,16.025499,16.047501,15.632,15.8005,15.906,15.6325,15.7065
2013-10-04,15.952,15.738,16.025499,16.047501,15.632,15.8005,15.906,15.6325
2013-10-07,15.5015,15.952,15.738,16.025499,16.047501,15.632,15.8005,15.906
2013-10-08,15.1615,15.5015,15.952,15.738,16.025499,16.047501,15.632,15.8005
2013-10-09,14.9115,15.1615,15.5015,15.952,15.738,16.025499,16.047501,15.632
2013-10-10,15.2585,14.9115,15.1615,15.5015,15.952,15.738,16.025499,16.047501
2013-10-11,15.5445,15.2585,14.9115,15.1615,15.5015,15.952,15.738,16.025499
2013-10-14,15.535,15.5445,15.2585,14.9115,15.1615,15.5015,15.952,15.738
2013-10-15,15.32,15.535,15.5445,15.2585,14.9115,15.1615,15.5015,15.952
2013-10-16,15.5245,15.32,15.535,15.5445,15.2585,14.9115,15.1615,15.5015
2013-10-17,15.5385,15.5245,15.32,15.535,15.5445,15.2585,14.9115,15.1615
2013-10-18,16.446501,15.5385,15.5245,15.32,15.535,15.5445,15.2585,14.9115
2013-10-21,16.322001,16.446501,15.5385,15.5245,15.32,15.535,15.5445,15.2585
2013-10-22,16.627001,16.322001,16.446501,15.5385,15.5245,15.32,15.535,15.5445
2013-10-23,16.337999,16.627001,16.322001,16.446501,15.5385,15.5245,15.32,15.535
2013-10-24,16.6105,16.337999,16.627001,16.322001,16.446501,15.5385,15.5245,15.32
2013-10-25,18.1695,16.6105,16.337999,16.627001,16.322001,16.446501,15.5385,15.5245
2013-10-28,17.908001,18.1695,16.6105,16.337999,16.627001,16.322001,16.446501,15.5385
2013-10-29,18.135,17.908001,18.1695,16.6105,16.337999,16.627001,16.322001,16.446501
2013-10-30,18.054001,18.135,17.908001,18.1695,16.6105,16.337999,16.627001,16.322001
2013-10-31,18.2015,18.054001,18.135,17.908001,18.1695,16.6105,16.337999,16.627001
2013-11-01,17.950001,18.2015,18.054001,18.135,17.908001,18.1695,16.6105,16.337999
2013-11-04,17.937,17.950001,18.2015,18.054001,18.135,17.908001,18.1695,16.6105
2013-11-05,17.9445,17.937,17.950001,18.2015,18.054001,18.135,17.908001,18.1695
2013-11-06,17.809,17.9445,17.937,17.950001,18.2015,18.054001,18.135,17.908001
2013-11-07,17.177999,17.809,17.9445,17.937,17.950001,18.2015,18.054001,18.135
2013-11-08,17.515499,17.177999,17.809,17.9445,17.937,17.950001,18.2015,18.054001
2013-11-11,17.719,17.515499,17.177999,17.809,17.9445,17.937,17.950001,18.2015
2013-11-12,17.4765,17.719,17.515499,17.177999,17.809,17.9445,17.937,17.950001
2013-11-13,17.811001,17.4765,17.719,17.515499,17.177999,17.809,17.9445,17.937
2013-11-14,18.370001,17.811001,17.4765,17.719,17.515499,17.177999,17.809,17.9445
2013-11-15,18.4585,18.370001,17.811001,17.4765,17.719,17.515499,17.177999,17.809
2013-11-18,18.309,18.4585,18.370001,17.811001,17.4765,17.719,17.515499,17.177999
2013-11-19,18.247,18.309,18.4585,18.370001,17.811001,17.4765,17.719,17.515499
2013-11-20,18.1285,18.247,18.309,18.4585,18.370001,17.811001,17.4765,17.719
2013-11-21,18.445999,18.1285,18.247,18.309,18.4585,18.370001,17.811001,17.4765
2013-11-22,18.615499,18.445999,18.1285,18.247,18.309,18.4585,18.370001,17.811001
2013-11-25,18.832001,18.615499,18.445999,18.1285,18.247,18.309,18.4585,18.370001
2013-11-26,19.068501,18.832001,18.615499,18.445999,18.1285,18.247,18.309,18.4585
2013-11-27,19.335501,19.068501,18.832001,18.615499,18.445999,18.1285,18.247,18.309
2013-11-29,19.681,19.335501,19.068501,18.832001,18.615499,18.445999,18.1285,18.247
2013-12-02,19.615,19.681,19.335501,19.068501,18.832001,18.615499,18.445999,18.1285
2013-12-03,19.233,19.615,19.681,19.335501,19.068501,18.832001,18.615499,18.445999
2013-12-04,19.298,19.233,19.615,19.681,19.335501,19.068501,18.832001,18.615499
2013-12-05,19.224501,19.298,19.233,19.615,19.681,19.335501,19.068501,18.832001
2013-12-06,19.3475,19.224501,19.298,19.233,19.615,19.681,19.335501,19.068501
2013-12-09,19.244499,19.3475,19.224501,19.298,19.233,19.615,19.681,19.335501
2013-12-10,19.389,19.244499,19.3475,19.224501,19.298,19.233,19.615,19.681
2013-12-11,19.109501,19.389,19.244499,19.3475,19.224501,19.298,19.233,19.615
2013-12-12,19.0625,19.109501,19.389,19.244499,19.3475,19.224501,19.298,19.233
2013-12-13,19.212,19.0625,19.109501,19.389,19.244499,19.3475,19.224501,19.298
2013-12-16,19.4485,19.212,19.0625,19.109501,19.389,19.244499,19.3475,19.224501
2013-12-17,19.3825,19.4485,19.212,19.0625,19.109501,19.389,19.244499,19.3475
2013-12-18,19.798,19.3825,19.4485,19.212,19.0625,19.109501,19.389,19.244499
2013-12-19,19.759501,19.798,19.3825,19.4485,19.212,19.0625,19.109501,19.389
2013-12-20,20.110001,19.759501,19.798,19.3825,19.4485,19.212,19.0625,19.109501
2013-12-23,20.146,20.110001,19.759501,19.798,19.3825,19.4485,19.212,19.0625
2013-12-24,19.959999,20.146,20.110001,19.759501,19.798,19.3825,19.4485,19.212
2013-12-26,20.2195,19.959999,20.146,20.110001,19.759501,19.798,19.3825,19.4485
2013-12-27,19.903999,20.2195,19.959999,20.146,20.110001,19.759501,19.798,19.3825
2013-12-30,19.668501,19.903999,20.2195,19.959999,20.146,20.110001,19.759501,19.798
2013-12-31,19.939501,19.668501,19.903999,20.2195,19.959999,20.146,20.110001,19.759501
2014-01-02,19.8985,19.939501,19.668501,19.903999,20.2195,19.959999,20.146,20.110001
2014-01-03,19.822001,19.8985,19.939501,19.668501,19.903999,20.2195,19.959999,20.146
2014-01-06,19.681499,19.822001,19.8985,19.939501,19.668501,19.903999,20.2195,19.959999
2014-01-07,19.901501,19.681499,19.822001,19.8985,19.939501,19.668501,19.903999,20.2195
2014-01-08,20.096001,19.901501,19.681499,19.822001,19.8985,19.939501,19.668501,19.903999
2014-01-09,20.050501,20.096001,19.901501,19.681499,19.822001,19.8985,19.939501,19.668501
2014-01-10,19.882999,20.050501,20.096001,19.901501,19.681499,19.822001,19.8985,19.939501
2014-01-13,19.549,19.882999,20.050501,20.096001,19.901501,19.681499,19.822001,19.8985
2014-01-14,19.877001,19.549,19.882999,20.050501,20.096001,19.901501,19.681499,19.822001
2014-01-15,19.793501,19.877001,19.549,19.882999,20.050501,20.096001,19.901501,19.681499
2014-01-16,19.790001,19.793501,19.877001,19.549,19.882999,20.050501,20.096001,19.901501
2014-01-17,19.980499,19.790001,19.793501,19.877001,19.549,19.882999,20.050501,20.096001
2014-01-21,20.352501,19.980499,19.790001,19.793501,19.877001,19.549,19.882999,20.050501
2014-01-22,20.226999,20.352501,19.980499,19.790001,19.793501,19.877001,19.549,19.882999
2014-01-23,19.9935,20.226999,20.352501,19.980499,19.790001,19.793501,19.877001,19.549
2014-01-24,19.379999,19.9935,20.226999,20.352501,19.980499,19.790001,19.793501,19.877001
2014-01-27,19.313999,19.379999,19.9935,20.226999,20.352501,19.980499,19.790001,19.793501
2014-01-28,19.7215,19.313999,19.379999,19.9935,20.226999,20.352501,19.980499,19.790001
2014-01-29,19.209999,19.7215,19.313999,19.379999,19.9935,20.226999,20.352501,19.980499
2014-01-30,20.150499,19.209999,19.7215,19.313999,19.379999,19.9935,20.226999,20.352501
2014-01-31,17.9345,20.150499,19.209999,19.7215,19.313999,19.379999,19.9935,20.226999
2014-02-03,17.307501,17.9345,20.150499,19.209999,19.7215,19.313999,19.379999,19.9935
2014-02-04,17.397499,17.307501,17.9345,20.150499,19.209999,19.7215,19.313999,19.379999
2014-02-05,17.3225,17.397499,17.307501,17.9345,20.150499,19.209999,19.7215,19.313999
2014-02-06,17.7295,17.3225,17.397499,17.307501,17.9345,20.150499,19.209999,19.7215
2014-02-07,18.054001,17.7295,17.3225,17.397499,17.307501,17.9345,20.150499,19.209999
2014-02-10,18.043501,18.054001,17.7295,17.3225,17.397499,17.307501,17.9345,20.150499
2014-02-11,18.0895,18.043501,18.054001,17.7295,17.3225,17.397499,17.307501,17.9345
2014-02-12,17.4625,18.0895,18.043501,18.054001,17.7295,17.3225,17.397499,17.307501
2014-02-13,17.860001,17.4625,18.0895,18.043501,18.054001,17.7295,17.3225,17.397499
2014-02-14,17.8675,17.860001,17.4625,18.0895,18.043501,18.054001,17.7295,17.3225
2014-02-18,17.682501,17.8675,17.860001,17.4625,18.0895,18.043501,18.054001,17.7295
2014-02-19,17.368999,17.682501,17.8675,17.860001,17.4625,18.0895,18.043501,18.054001
2014-02-20,17.49,17.368999,17.682501,17.8675,17.860001,17.4625,18.0895,18.043501
2014-02-21,17.337999,17.49,17.368999,17.682501,17.8675,17.860001,17.4625,18.0895
2014-02-24,17.589001,17.337999,17.49,17.368999,17.682501,17.8675,17.860001,17.4625
2014-02-25,17.916,17.589001,17.337999,17.49,17.368999,17.682501,17.8675,17.860001
2014-02-26,17.99,17.916,17.589001,17.337999,17.49,17.368999,17.682501,17.8675
2014-02-27,18.0065,17.99,17.916,17.589001,17.337999,17.49,17.368999,17.682501
2014-02-28,18.105,18.0065,17.99,17.916,17.589001,17.337999,17.49,17.368999
2014-03-03,17.989,18.105,18.0065,17.99,17.916,17.589001,17.337999,17.49
2014-03-04,18.195,17.989,18.105,18.0065,17.99,17.916,17.589001,17.337999
2014-03-05,18.6185,18.195,17.989,18.105,18.0065,17.99,17.916,17.589001
2014-03-06,18.608,18.6185,18.195,17.989,18.105,18.0065,17.99,17.916
2014-03-07,18.603001,18.608,18.6185,18.195,17.989,18.105,18.0065,17.99
2014-03-10,18.526501,18.603001,18.608,18.6185,18.195,17.989,18.105,18.0065
2014-03-11,18.441,18.526501,18.603001,18.608,18.6185,18.195,17.989,18.105
2014-03-12,18.532,18.441,18.526501,18.603001,18.608,18.6185,18.195,17.989
2014-03-13,18.5755,18.532,18.441,18.526501,18.603001,18.608,18.6185,18.195
2014-03-14,18.687,18.5755,18.532,18.441,18.526501,18.603001,18.608,18.6185
2014-03-17,18.752001,18.687,18.5755,18.532,18.441,18.526501,18.603001,18.608
2014-03-18,18.938499,18.752001,18.687,18.5755,18.532,18.441,18.526501,18.603001
2014-03-19,18.661501,18.938499,18.752001,18.687,18.5755,18.532,18.441,18.526501
2014-03-20,18.4485,18.661501,18.938499,18.752001,18.687,18.5755,18.532,18.441
2014-03-21,18.031,18.4485,18.661501,18.938499,18.752001,18.687,18.5755,18.532
2014-03-24,17.592501,18.031,18.4485,18.661501,18.938499,18.752001,18.687,18.5755
2014-03-25,17.7355,17.592501,18.031,18.4485,18.661501,18.938499,18.752001,18.687
2014-03-26,17.1705,17.7355,17.592501,18.031,18.4485,18.661501,18.938499,18.752001
2014-03-27,16.9235,17.1705,17.7355,17.592501,18.031,18.4485,18.661501,18.938499
2014-03-28,16.914499,16.9235,17.1705,17.7355,17.592501,18.031,18.4485,18.661501
2014-03-31,16.818501,16.914499,16.9235,17.1705,17.7355,17.592501,18.031,18.4485
2014-04-01,17.1495,16.818501,16.914499,16.9235,17.1705,17.7355,17.592501,18.031
2014-04-02,17.098,17.1495,16.818501,16.914499,16.9235,17.1705,17.7355,17.592501
2014-04-03,16.681,17.098,17.1495,16.818501,16.914499,16.9235,17.1705,17.7355
2014-04-04,16.15,16.681,17.098,17.1495,16.818501,16.914499,16.9235,17.1705
2014-04-07,15.888,16.15,16.681,17.098,17.1495,16.818501,16.914499,16.9235
2014-04-08,16.3535,15.888,16.15,16.681,17.098,17.1495,16.818501,16.914499
2014-04-09,16.5905,16.3535,15.888,16.15,16.681,17.098,17.1495,16.818501
2014-04-10,15.8555,16.5905,16.3535,15.888,16.15,16.681,17.098,17.1495
2014-04-11,15.5865,15.8555,16.5905,16.3535,15.888,16.15,16.681,17.098
2014-04-14,15.7955,15.5865,15.8555,16.5905,16.3535,15.888,16.15,16.681
2014-04-15,15.804,15.7955,15.5865,15.8555,16.5905,16.3535,15.888,16.15
2014-04-16,16.184,15.804,15.7955,15.5865,15.8555,16.5905,16.3535,15.888
2014-04-17,16.245501,16.184,15.804,15.7955,15.5865,15.8555,16.5905,16.3535
2014-04-21,16.543501,16.245501,16.184,15.804,15.7955,15.5865,15.8555,16.5905
2014-04-22,16.466,16.543501,16.245501,16.184,15.804,15.7955,15.5865,15.8555
2014-04-23,16.229,16.466,16.543501,16.245501,16.184,15.804,15.7955,15.5865
2014-04-24,16.8575,16.229,16.466,16.543501,16.245501,16.184,15.804,15.7955
2014-04-25,15.1915,16.8575,16.229,16.466,16.543501,16.245501,16.184,15.804
2014-04-28,14.829,15.1915,16.8575,16.229,16.466,16.543501,16.245501,16.184
2014-04-29,15.019,14.829,15.1915,16.8575,16.229,16.466,16.543501,16.245501
2014-04-30,15.2065,15.019,14.829,15.1915,16.8575,16.229,16.466,16.543501
2014-05-01,15.3945,15.2065,15.019,14.829,15.1915,16.8575,16.229,16.466
2014-05-02,15.4005,15.3945,15.2065,15.019,14.829,15.1915,16.8575,16.229
2014-05-05,15.5025,15.4005,15.3945,15.2065,15.019,14.829,15.1915,16.8575
2014-05-06,14.869,15.5025,15.4005,15.3945,15.2065,15.019,14.829,15.1915
2014-05-07,14.6355,14.869,15.5025,15.4005,15.3945,15.2065,15.019,14.829
2014-05-08,14.416,14.6355,14.869,15.5025,15.4005,15.3945,15.2065,15.019
2014-05-09,14.612,14.416,14.6355,14.869,15.5025,15.4005,15.3945,15.2065
2014-05-12,15.143,14.612,14.416,14.6355,14.869,15.5025,15.4005,15.3945
2014-05-13,15.232,15.143,14.612,14.416,14.6355,14.869,15.5025,15.4005
2014-05-14,14.881,15.232,15.143,14.612,14.416,14.6355,14.869,15.5025
2014-05-15,14.7595,14.881,15.232,15.143,14.612,14.416,14.6355,14.869
2014-05-16,14.885,14.7595,14.881,15.232,15.143,14.612,14.416,14.6355
2014-05-19,14.838,14.885,14.7595,14.881,15.232,15.143,14.612,14.416
2014-05-20,15.0595,14.838,14.885,14.7595,14.881,15.232,15.143,14.612
2014-05-21,15.2505,15.0595,14.838,14.885,14.7595,14.881,15.232,15.143
2014-05-22,15.2455,15.2505,15.0595,14.838,14.885,14.7595,14.881,15.232
2014-05-23,15.612,15.2455,15.2505,15.0595,14.838,14.885,14.7595,14.881
2014-05-27,15.541,15.612,15.2455,15.2505,15.0595,14.838,14.885,14.7595
2014-05-28,15.508,15.541,15.612,15.2455,15.2505,15.0595,14.838,14.885
2014-05-29,15.689,15.508,15.541,15.612,15.2455,15.2505,15.0595,14.838
2014-05-30,15.6275,15.689,15.508,15.541,15.612,15.2455,15.2505,15.0595
2014-06-02,15.442,15.6275,15.689,15.508,15.541,15.612,15.2455,15.2505
2014-06-03,15.3595,15.442,15.6275,15.689,15.508,15.541,15.612,15.2455
2014-06-04,15.339,15.3595,15.442,15.6275,15.689,15.508,15.541,15.612
2014-06-05,16.178499,15.339,15.3595,15.442,15.6275,15.689,15.508,15.541
2014-06-06,16.4835,16.178499,15.339,15.3595,15.442,15.6275,15.689,15.508
2014-06-09,16.375,16.4835,16.178499,15.339,15.3595,15.442,15.6275,15.689
2014-06-10,16.620501,16.375,16.4835,16.178499,15.339,15.3595,15.442,15.6275
2014-06-11,16.76,16.620501,16.375,16.4835,16.178499,15.339,15.3595,15.442
2014-06-12,16.2955,16.76,16.620501,16.375,16.4835,16.178499,15.339,15.3595
2014-06-13,16.313499,16.2955,16.76,16.620501,16.375,16.4835,16.178499,15.339
2014-06-16,16.381001,16.313499,16.2955,16.76,16.620501,16.375,16.4835,16.178499
2014-06-17,16.281,16.381001,16.313499,16.2955,16.76,16.620501,16.375,16.4835
2014-06-18,16.719,16.281,16.381001,16.313499,16.2955,16.76,16.620501,16.375
2014-06-19,16.35,16.719,16.281,16.381001,16.313499,16.2955,16.76,16.620501
2014-06-20,16.209999,16.35,16.719,16.281,16.381001,16.313499,16.2955,16.76
2014-06-23,16.362,16.209999,16.35,16.719,16.281,16.381001,16.313499,16.2955
2014-06-24,16.208,16.362,16.209999,16.35,16.719,16.281,16.381001,16.313499
2014-06-25,16.372,16.208,16.362,16.209999,16.35,16.719,16.281,16.381001
2014-06-26,16.2845,16.372,16.208,16.362,16.209999,16.35,16.719,16.281
2014-06-27,16.2285,16.2845,16.372,16.208,16.362,16.209999,16.35,16.719
2014-06-30,16.239,16.2285,16.2845,16.372,16.208,16.362,16.209999,16.35
2014-07-01,16.619499,16.239,16.2285,16.2845,16.372,16.208,16.362,16.209999
2014-07-02,16.6425,16.619499,16.239,16.2285,16.2845,16.372,16.208,16.362
2014-07-03,16.8745,16.6425,16.619499,16.239,16.2285,16.2845,16.372,16.208
2014-07-07,16.6775,16.8745,16.6425,16.619499,16.239,16.2285,16.2845,16.372
2014-07-08,16.1905,16.6775,16.8745,16.6425,16.619499,16.239,16.2285,16.2845
2014-07-09,16.498501,16.1905,16.6775,16.8745,16.6425,16.619499,16.239,16.2285
2014-07-10,16.396,16.498501,16.1905,16.6775,16.8745,16.6425,16.619499,16.239
2014-07-11,17.309999,16.396,16.498501,16.1905,16.6775,16.8745,16.6425,16.619499
2014-07-14,17.766001,17.309999,16.396,16.498501,16.1905,16.6775,16.8745,16.6425
2014-07-15,17.722,17.766001,17.309999,16.396,16.498501,16.1905,16.6775,16.8745
2014-07-16,17.795,17.722,17.766001,17.309999,16.396,16.498501,16.1905,16.6775
2014-07-17,17.622499,17.795,17.722,17.766001,17.309999,16.396,16.498501,16.1905
2014-07-18,17.933001,17.622499,17.795,17.722,17.766001,17.309999,16.396,16.498501
2014-07-21,17.988001,17.933001,17.622499,17.795,17.722,17.766001,17.309999,16.396
2014-07-22,18.042,17.988001,17.933001,17.622499,17.795,17.722,17.766001,17.309999
2014-07-23,17.907,18.042,17.988001,17.933001,17.622499,17.795,17.722,17.766001
2014-07-24,17.9305,17.907,18.042,17.988001,17.933001,17.622499,17.795,17.722
2014-07-25,16.2005,17.9305,17.907,18.042,17.988001,17.933001,17.622499,17.795
2014-07-28,16.0205,16.2005,17.9305,17.907,18.042,17.988001,17.933001,17.622499
2014-07-29,16.0,16.0205,16.2005,17.9305,17.907,18.042,17.988001,17.933001
2014-07-30,16.1255,16.0,16.0205,16.2005,17.9305,17.907,18.042,17.988001
2014-07-31,15.6495,16.1255,16.0,16.0205,16.2005,17.9305,17.907,18.042
